Station_Name,Epoch_Time,Predicted_lstm,true_label,Predicted_nn,Predicted_Binary
DROU,2024-01-01 08:00:00,0,0.0,0,0
DROU,2024-01-01 09:00:00,0,0.0,0,0
DROU,2024-01-01 10:00:00,0,0.0,0,0
DROU,2024-01-01 11:00:00,0,0.0,0,0
DROU,2024-01-01 12:00:00,0,0.0,0,0
DROU,2024-01-01 13:00:00,0,0.0,0,1
DROU,2024-01-01 14:00:00,0,0.0,0,1
DROU,2024-01-01 15:00:00,1,0.0,1,1
DROU,2024-01-01 16:00:00,0,0.0,0,1
DROU,2024-01-01 17:00:00,0,0.0,0,1
DROU,2024-01-01 18:00:00,0,0.0,0,1
DROU,2024-01-01 19:00:00,0,0.0,0,0
DROU,2024-01-01 20:00:00,0,0.0,0,0
DROU,2024-01-01 21:00:00,0,1.0,0,0
DROU,2024-01-01 22:00:00,1,1.0,1,0
DROU,2024-01-01 23:00:00,1,1.0,1,0
DROU,2024-01-02 00:00:00,1,1.0,0,0
DROU,2024-01-02 01:00:00,1,1.0,0,1
DROU,2024-01-06 02:00:00,1,1.0,1,1
DROU,2024-01-06 03:00:00,1,0.0,1,0
DROU,2024-01-06 04:00:00,1,0.0,1,0
DROU,2024-01-06 05:00:00,1,0.0,1,0
DROU,2024-01-06 06:00:00,1,0.0,1,0
DROU,2024-01-06 07:00:00,1,0.0,1,0
DROU,2024-01-06 08:00:00,0,0.0,0,0
DROU,2024-01-06 09:00:00,0,0.0,0,0
DROU,2024-01-06 10:00:00,0,0.0,0,0
DROU,2024-01-06 11:00:00,0,0.0,0,0
DROU,2024-01-06 12:00:00,0,0.0,0,0
DROU,2024-01-06 13:00:00,0,0.0,0,0
DROU,2024-01-06 14:00:00,0,0.0,0,0
DROU,2024-01-06 15:00:00,0,0.0,0,0
DROU,2024-01-06 16:00:00,0,0.0,0,0
DROU,2024-01-06 17:00:00,0,0.0,0,0
DROU,2024-01-06 18:00:00,0,1.0,0,0
DROU,2024-01-06 19:00:00,0,1.0,0,0
DROU,2024-01-06 20:00:00,0,1.0,1,0
DROU,2024-01-06 21:00:00,0,1.0,1,0
DROU,2024-01-06 22:00:00,0,1.0,1,0
DROU,2024-01-06 23:00:00,0,1.0,0,0
DROU,2024-01-07 00:00:00,0,1.0,0,0
DROU,2024-01-07 01:00:00,0,1.0,0,0
DROU,2024-01-07 02:00:00,0,1.0,0,0
DROU,2024-01-07 03:00:00,0,0.0,0,0
DROU,2024-01-07 04:00:00,0,0.0,0,0
DROU,2024-01-07 05:00:00,0,0.0,0,0
DROU,2024-01-07 06:00:00,0,0.0,0,0
DROU,2024-01-07 07:00:00,0,0.0,0,0
DROU,2024-01-07 08:00:00,0,0.0,0,0
DROU,2024-01-07 09:00:00,0,0.0,0,0
DROU,2024-01-07 10:00:00,0,0.0,0,0
DROU,2024-01-07 11:00:00,0,0.0,0,0
DROU,2024-01-07 12:00:00,0,0.0,0,0
DROU,2024-01-07 13:00:00,0,0.0,0,0
DROU,2024-01-07 14:00:00,0,0.0,0,0
DROU,2024-01-07 15:00:00,0,0.0,0,0
DROU,2024-01-07 16:00:00,0,0.0,0,0
DROU,2024-01-07 17:00:00,0,1.0,0,0
DROU,2024-01-07 18:00:00,0,1.0,0,0
DROU,2024-01-07 19:00:00,0,1.0,0,0
DROU,2024-01-07 20:00:00,0,1.0,0,0
DROU,2024-01-07 21:00:00,0,1.0,0,0
DROU,2024-01-07 22:00:00,0,1.0,0,0
DROU,2024-01-07 23:00:00,0,1.0,0,0
DROU,2024-01-08 00:00:00,0,1.0,0,0
DROU,2024-01-08 01:00:00,0,1.0,0,0
DROU,2024-01-08 02:00:00,0,0.0,0,0
DROU,2024-01-08 03:00:00,0,0.0,0,0
DROU,2024-01-08 04:00:00,0,0.0,0,0
DROU,2024-01-08 05:00:00,0,0.0,0,0
DROU,2024-01-08 06:00:00,0,0.0,0,0
DROU,2024-01-08 07:00:00,0,0.0,0,0
DROU,2024-01-08 08:00:00,0,0.0,0,0
DROU,2024-01-08 09:00:00,0,0.0,0,0
DROU,2024-01-08 10:00:00,0,0.0,0,0
