Station_Name,Epoch_Time,Predicted_lstm,true_label,Predicted_nn,Predicted_Binary
SODU,2024-01-12 08:00:00,1,1.0,1,1
SODU,2024-01-12 09:00:00,1,1.0,1,1
SODU,2024-01-12 10:00:00,1,1.0,1,1
SODU,2024-01-12 11:00:00,1,1.0,1,1
SODU,2024-01-12 12:00:00,1,1.0,1,1
SODU,2024-01-12 13:00:00,1,1.0,1,1
SODU,2024-01-12 14:00:00,1,1.0,1,1
SODU,2024-01-12 15:00:00,1,1.0,1,1
SODU,2024-01-12 16:00:00,1,1.0,1,1
SODU,2024-01-12 17:00:00,1,1.0,1,1
SODU,2024-01-12 18:00:00,1,1.0,1,1
SODU,2024-01-12 19:00:00,1,1.0,1,1
SODU,2024-01-12 20:00:00,1,1.0,1,1
SODU,2024-01-12 21:00:00,1,1.0,1,1
SODU,2024-01-12 22:00:00,1,1.0,1,1
SODU,2024-01-12 23:00:00,1,1.0,1,1
SODU,2024-01-13 00:00:00,1,1.0,1,1
SODU,2024-01-13 01:00:00,1,1.0,1,1
