Station_Name,Epoch_Time,Predicted_lstm,true_label,Predicted_nn,Predicted_Binary
CHDY,2024-01-01 08:00:00,0,0.0,0,0
CHDY,2024-01-01 09:00:00,0,0.0,0,0
CHDY,2024-01-01 10:00:00,0,0.0,0,0
CHDY,2024-01-01 11:00:00,0,0.0,0,0
CHDY,2024-01-01 12:00:00,0,0.0,0,1
CHDY,2024-01-01 13:00:00,0,0.0,1,1
CHDY,2024-01-01 14:00:00,0,0.0,1,1
CHDY,2024-01-01 15:00:00,0,0.0,0,1
CHDY,2024-01-01 16:00:00,0,0.0,0,0
CHDY,2024-01-01 17:00:00,0,0.0,1,1
CHDY,2024-01-01 18:00:00,1,0.0,1,1
CHDY,2024-01-01 19:00:00,1,0.0,1,1
CHDY,2024-01-01 20:00:00,1,0.0,1,1
CHDY,2024-01-01 21:00:00,0,0.0,1,1
CHDY,2024-01-01 22:00:00,1,0.0,1,0
CHDY,2024-01-01 23:00:00,0,0.0,1,1
CHDY,2024-01-02 00:00:00,1,1.0,1,1
CHDY,2024-01-02 01:00:00,1,1.0,1,1
CHDY,2024-01-02 02:00:00,1,1.0,1,1
CHDY,2024-01-02 03:00:00,1,1.0,1,1
CHDY,2024-01-02 04:00:00,1,1.0,1,1
CHDY,2024-01-02 05:00:00,1,1.0,1,1
CHDY,2024-01-02 06:00:00,1,1.0,1,1
CHDY,2024-01-02 07:00:00,1,1.0,1,1
CHDY,2024-01-02 08:00:00,1,1.0,1,1
CHDY,2024-01-02 09:00:00,1,1.0,1,1
CHDY,2024-01-02 10:00:00,1,1.0,1,1
CHDY,2024-01-02 11:00:00,1,1.0,1,1
CHDY,2024-01-02 12:00:00,1,1.0,1,1
CHDY,2024-01-02 13:00:00,1,1.0,1,1
CHDY,2024-01-02 14:00:00,1,1.0,1,1
CHDY,2024-01-02 15:00:00,1,1.0,1,1
CHDY,2024-01-02 16:00:00,1,1.0,1,1
CHDY,2024-01-02 17:00:00,1,1.0,1,1
CHDY,2024-01-02 18:00:00,1,1.0,1,1
CHDY,2024-01-02 19:00:00,1,1.0,1,1
CHDY,2024-01-02 20:00:00,1,1.0,1,1
CHDY,2024-01-02 21:00:00,1,1.0,1,1
CHDY,2024-01-02 22:00:00,1,1.0,1,1
CHDY,2024-01-02 23:00:00,1,1.0,1,1
CHDY,2024-01-03 00:00:00,1,1.0,1,1
CHDY,2024-01-03 01:00:00,1,1.0,1,1
CHDY,2024-01-03 02:00:00,1,1.0,1,1
CHDY,2024-01-03 03:00:00,1,1.0,0,1
CHDY,2024-01-03 04:00:00,1,1.0,0,1
CHDY,2024-01-03 05:00:00,1,1.0,1,1
CHDY,2024-01-03 06:00:00,1,0.0,1,1
CHDY,2024-01-03 07:00:00,1,0.0,0,1
CHDY,2024-01-03 08:00:00,1,0.0,0,1
CHDY,2024-01-03 09:00:00,1,1.0,1,1
CHDY,2024-01-03 10:00:00,1,1.0,1,1
CHDY,2024-01-03 11:00:00,1,1.0,1,1
CHDY,2024-01-03 12:00:00,1,1.0,1,1
CHDY,2024-01-03 13:00:00,1,1.0,1,1
CHDY,2024-01-03 14:00:00,1,1.0,1,1
CHDY,2024-01-03 15:00:00,1,1.0,1,1
CHDY,2024-01-03 16:00:00,1,1.0,1,1
CHDY,2024-01-03 17:00:00,1,1.0,1,1
CHDY,2024-01-03 18:00:00,1,1.0,1,1
CHDY,2024-01-03 19:00:00,1,1.0,1,1
CHDY,2024-01-03 20:00:00,1,1.0,1,1
CHDY,2024-01-03 21:00:00,1,1.0,1,1
CHDY,2024-01-03 22:00:00,1,1.0,1,1
CHDY,2024-01-03 23:00:00,1,1.0,1,1
CHDY,2024-01-04 00:00:00,1,1.0,1,1
CHDY,2024-01-04 02:00:00,1,1.0,0,1
CHDY,2024-01-04 03:00:00,1,1.0,0,1
CHDY,2024-01-04 04:00:00,1,1.0,0,1
CHDY,2024-01-04 05:00:00,1,1.0,0,1
CHDY,2024-01-04 06:00:00,1,0.0,0,1
CHDY,2024-01-04 07:00:00,0,0.0,0,1
CHDY,2024-01-04 08:00:00,0,0.0,1,1
CHDY,2024-01-04 09:00:00,0,0.0,1,1
CHDY,2024-01-04 10:00:00,1,0.0,1,1
CHDY,2024-01-04 11:00:00,1,0.0,1,1
CHDY,2024-01-04 12:00:00,1,0.0,1,1
CHDY,2024-01-04 13:00:00,1,0.0,1,1
CHDY,2024-01-04 14:00:00,0,0.0,1,0
CHDY,2024-01-04 15:00:00,0,1.0,1,1
CHDY,2024-01-04 16:00:00,1,1.0,1,1
CHDY,2024-01-04 17:00:00,1,1.0,1,1
CHDY,2024-01-04 18:00:00,1,1.0,1,0
CHDY,2024-01-04 19:00:00,1,1.0,1,1
CHDY,2024-01-04 20:00:00,1,1.0,1,1
CHDY,2024-01-04 21:00:00,1,1.0,1,1
CHDY,2024-01-04 22:00:00,1,1.0,1,1
CHDY,2024-01-04 23:00:00,1,1.0,1,1
CHDY,2024-01-05 00:00:00,1,1.0,1,1
CHDY,2024-01-05 02:00:00,1,1.0,1,1
CHDY,2024-01-05 03:00:00,1,0.0,1,1
CHDY,2024-01-05 04:00:00,1,0.0,1,1
CHDY,2024-01-05 05:00:00,1,0.0,1,1
CHDY,2024-01-05 06:00:00,0,0.0,0,1
CHDY,2024-01-05 07:00:00,0,0.0,0,1
CHDY,2024-01-05 08:00:00,1,0.0,1,0
CHDY,2024-01-05 09:00:00,1,0.0,1,0
CHDY,2024-01-05 10:00:00,1,0.0,1,0
CHDY,2024-01-05 11:00:00,0,0.0,0,0
CHDY,2024-01-05 12:00:00,0,0.0,0,0
CHDY,2024-01-05 13:00:00,0,0.0,0,0
CHDY,2024-01-05 14:00:00,0,0.0,0,0
CHDY,2024-01-05 15:00:00,0,0.0,0,0
CHDY,2024-01-05 16:00:00,0,0.0,0,0
CHDY,2024-01-05 17:00:00,0,0.0,0,0
CHDY,2024-01-05 18:00:00,0,0.0,0,0
CHDY,2024-01-05 19:00:00,0,0.0,0,0
CHDY,2024-01-05 20:00:00,0,0.0,0,0
CHDY,2024-01-05 21:00:00,0,0.0,0,0
CHDY,2024-01-05 22:00:00,0,0.0,0,0
CHDY,2024-01-05 23:00:00,0,0.0,0,0
CHDY,2024-01-06 00:00:00,0,0.0,0,0
CHDY,2024-03-13 03:00:00,1,1.0,1,1
CHDY,2024-03-13 04:00:00,1,1.0,1,1
CHDY,2024-03-13 05:00:00,1,1.0,1,1
CHDY,2024-03-13 06:00:00,1,0.0,1,1
CHDY,2024-03-13 07:00:00,1,0.0,1,1
CHDY,2024-03-13 08:00:00,1,0.0,1,1
CHDY,2024-03-13 09:00:00,1,0.0,1,1
CHDY,2024-03-13 10:00:00,1,0.0,1,1
CHDY,2024-03-13 11:00:00,1,0.0,1,1
CHDY,2024-03-13 12:00:00,1,0.0,1,1
CHDY,2024-03-13 13:00:00,1,0.0,1,1
CHDY,2024-03-13 14:00:00,1,0.0,1,1
CHDY,2024-03-13 15:00:00,1,0.0,1,1
CHDY,2024-03-13 16:00:00,1,0.0,1,1
CHDY,2024-03-13 17:00:00,1,0.0,1,1
CHDY,2024-03-13 18:00:00,1,0.0,1,1
CHDY,2024-03-13 19:00:00,1,0.0,1,1
CHDY,2024-03-13 20:00:00,1,0.0,1,1
CHDY,2024-03-13 21:00:00,1,0.0,1,1
CHDY,2024-03-13 22:00:00,1,0.0,1,1
CHDY,2024-03-13 23:00:00,1,0.0,1,1
CHDY,2024-03-14 00:00:00,1,0.0,1,1
CHDY,2024-03-14 01:00:00,1,0.0,1,1
CHDY,2024-04-26 02:00:00,1,0.0,1,1
CHDY,2024-04-26 03:00:00,1,0.0,1,1
CHDY,2024-04-26 04:00:00,0,0.0,0,1
CHDY,2024-04-26 05:00:00,1,0.0,0,1
CHDY,2024-04-26 06:00:00,1,0.0,1,1
CHDY,2024-04-26 07:00:00,0,0.0,0,0
CHDY,2024-04-26 08:00:00,0,0.0,0,0
CHDY,2024-04-26 09:00:00,0,0.0,0,0
CHDY,2024-04-26 10:00:00,0,0.0,0,0
CHDY,2024-04-26 11:00:00,0,0.0,0,0
CHDY,2024-04-26 12:00:00,0,0.0,0,0
CHDY,2024-04-26 13:00:00,0,0.0,0,0
CHDY,2024-04-26 14:00:00,0,0.0,0,0
CHDY,2024-04-26 15:00:00,0,0.0,0,0
CHDY,2024-04-26 16:00:00,0,0.0,0,0
CHDY,2024-04-26 17:00:00,0,0.0,1,1
CHDY,2024-04-26 18:00:00,1,0.0,1,1
CHDY,2024-04-26 19:00:00,1,0.0,1,1
CHDY,2024-04-26 20:00:00,1,0.0,1,1
CHDY,2024-04-26 21:00:00,1,0.0,1,1
CHDY,2024-04-26 22:00:00,1,0.0,1,1
CHDY,2024-04-26 23:00:00,1,0.0,1,1
CHDY,2024-04-27 00:00:00,1,0.0,1,1
CHDY,2024-04-27 02:00:00,1,0.0,1,1
CHDY,2024-04-27 03:00:00,0,0.0,1,1
CHDY,2024-04-27 04:00:00,0,0.0,0,0
CHDY,2024-04-27 05:00:00,0,0.0,0,0
CHDY,2024-04-27 06:00:00,0,0.0,0,0
CHDY,2024-04-27 07:00:00,0,0.0,0,0
CHDY,2024-04-27 08:00:00,0,0.0,0,0
CHDY,2024-04-27 09:00:00,0,0.0,0,0
CHDY,2024-04-27 10:00:00,0,0.0,0,0
CHDY,2024-04-27 11:00:00,0,0.0,0,0
CHDY,2024-04-27 12:00:00,0,0.0,1,0
